exc_prob,value
0.143914883,224
0.143977103,224
0.144039323,224
0.144101543,224
0.144163763,224
0.144225983,224
0.144288203,224
0.144350423,223.7879428
0.144412643,223.7879428
0.144474863,223.7879428
0.144537083,223.7879428
0.144599303,223.7879428
0.144661523,223.7879428
0.144723743,223.7879428
0.144785963,223.7879428
0.144848183,223.7879428
0.144910403,223.0713698
0.144972623,223.0713698
0.145034843,223.0713698
0.145097063,223
0.145159283,223
0.145221503,223
0.145283723,223
0.145345943,223
0.145408163,223
0.145470383,222.3549466
0.145532603,222.3549466
0.145594823,222.3549466
0.145657043,222
0.145719263,222
0.145781483,222
0.145843703,221.6386735
0.145905923,221.6386735
0.145968143,221.6386735
0.146030363,221.6386735
0.146092583,221.6386735
0.146154803,221
0.146217023,221
0.146279243,221
0.146341463,221
0.146403683,221
0.146465903,220.922551
0.146528123,220.922551
0.146590343,220.2065794
0.146652563,220.2065794
0.146714783,220.2065794
0.146777003,220.2065794
0.146839223,220.2065794
0.146901444,220
0.146963664,220
0.147025884,220
0.147088104,220
0.147150324,220
0.147212544,220
0.147274764,220
0.147336984,220
0.147399204,220
0.147461424,220
0.147523644,220
0.147585864,220
0.147648084,220
0.147710304,220
0.147772524,220
0.147834744,220
0.147896964,220
0.147959184,219.4907593
0.148021404,219.4907593
0.148083624,219.4907593
0.148145844,219.4907593
0.148208064,219
0.148270284,219
0.148332504,219
0.148394724,219
0.148456944,219
0.148519164,219
0.148581384,218.775091
0.148643604,218.775091
0.148705824,218.775091
0.148768044,218.775091
0.148830264,218.059575
0.148892484,218.059575
0.148954704,218.059575
0.149016924,218.059575
0.149079144,218.059575
0.149141364,218
0.149203584,218
0.149265804,218
0.149328024,218
0.149390244,218
0.149452464,217.3442117
0.149514684,217.3442117
0.149576904,217.3442117
0.149639124,217.3442117
0.149701344,217.3442117
0.149763564,217
0.149825784,217
0.149888004,217
0.149950224,217
0.150012444,216.6290016
0.150074664,216.6290016
0.150136884,216.6290016
0.150199104,216.6290016
0.150261324,216
0.150323544,216
0.150385764,216
0.150447984,216
0.150510204,216
0.150572424,215.913945
0.150634644,215.913945
0.150696864,215.913945
0.150759084,215.1990425
0.150821304,215.1990425
0.150883524,215.1990425
0.150945744,215.1990425
0.151007964,215.1990425
0.151070184,215.1990425
0.151132404,215.1990425
0.151194624,215
0.151256844,215
0.151319064,215
0.151381284,215
0.151443504,215
0.151505724,215
0.151567944,214.4842945
0.151630164,214.4842945
0.151692384,214.4842945
0.151754604,214.4842945
0.151816824,214
0.151879044,213.7697014
0.151941264,213.0552636
0.152003484,213.0552636
0.152065704,213.0552636
0.152127924,213.0552636
0.152190144,213.0552636
0.152252364,213.0552636
0.152314584,213
0.152376804,213
0.152439024,213
0.152501244,213
0.152563464,213
0.152625684,213
0.152687904,212.3409817
0.152750124,212.3409817
0.152812344,212.3409817
0.152874564,212.3409817
0.152936784,212.3409817
0.152999004,212.3409817
0.153061224,212.3409817
0.153123444,212
0.153185665,212
0.153247885,212
0.153310105,212
0.153372325,212
0.153434545,211.6268561
0.153496765,211.6268561
0.153558985,211.6268561
0.153621205,211.6268561
0.153683425,211
0.153745645,211
0.153807865,211
0.153870085,211
0.153932305,211
0.153994525,210.9128872
0.154056745,210.9128872
0.154118965,210.9128872
0.154181185,210.9128872
0.154243405,210.1990755
0.154305625,210.1990755
0.154367845,210.1990755
0.154430065,210.1990755
0.154492285,210.1990755
0.154554505,210.1990755
0.154616725,210
0.154678945,210
0.154741165,210
0.154803385,210
0.154865605,210
0.154927825,210
0.154990045,210
0.155052265,210
0.155114485,210
0.155176705,210
0.155238925,210
0.155301145,210
0.155363365,210
0.155425585,210
0.155487805,210
0.155550025,210
0.155612245,210
0.155674465,210
0.155736685,210
0.155798905,210
0.155861125,210
0.155923345,210
0.155985565,209.4854215
0.156047785,209.4854215
0.156110005,209.4854215
0.156172225,209
0.156234445,209
0.156296665,209
0.156358885,209
0.156421105,209
0.156483325,209
0.156545545,208.7719256
0.156607765,208.7719256
0.156669985,208.7719256
0.156732205,208.7719256
0.156794425,208.7719256
0.156856645,208.7719256
0.156918865,208.0585884
0.156981085,208.0585884
0.157043305,208.0585884
0.157105525,208.0585884
0.157167745,208.0585884
0.157229965,208.0585884
0.157292185,208.0585884
0.157354405,208.0585884
0.157416625,208.0585884
0.157478845,208.0585884
0.157541065,208.0585884
0.157603285,208.0585884
0.157665505,208.0585884
0.157727725,208.0585884
0.157789945,208.0585884
0.157852165,208.0585884
0.157914385,208
0.157976605,208
0.158038825,208
0.158101045,208
0.158163265,208
0.158225485,207.3454102
0.158287705,207.3454102
0.158349925,207.3454102
0.158412145,207
0.158474365,207
0.158536585,207
0.158598805,206.6323915
0.158661025,206.6323915
0.158723245,206.6323915
0.158785465,206.6323915
0.158847685,206.6323915
0.158909905,206.6323915
0.158972125,206.6323915
0.159034345,206
0.159096565,206
0.159158785,206
0.159221005,206
0.159283225,206
0.159345445,206
0.159407666,206
0.159469886,205.9195329
0.159532106,205.9195329
0.159594326,205.9195329
0.159656546,205.9195329
0.159718766,205.9195329
0.159780986,205.9195329
0.159843206,205.2068348
0.159905426,205.2068348
0.159967646,205.2068348
0.160029866,205.2068348
0.160092086,205.2068348
0.160154306,205.2068348
0.160216526,205
0.160278746,205
0.160340966,205
0.160403186,205
0.160465406,205
0.160527626,205
0.160589846,205
0.160652066,205
0.160714286,205
0.160776506,204.4942977
0.160838726,204.4942977
0.160900946,204.4942977
0.160963166,204.4942977
0.161025386,204
0.161087606,204
0.161149826,203.7819221
0.161212046,203.7819221
0.161274266,203.7819221
0.161336486,203.0697085
0.161398706,203.0697085
0.161460926,203.0697085
0.161523146,203.0697085
0.161585366,203.0697085
0.161647586,203
0.161709806,203
0.161772026,203
0.161834246,203
0.161896466,203
0.161958686,203
0.162020906,203
0.162083126,203
0.162145346,203
0.162207566,202.3576573
0.162269786,202.3576573
0.162332006,202.3576573
0.162394226,202.3576573
0.162456446,202.3576573
0.162518666,202.3576573
0.162580886,202
0.162643106,202
0.162705326,201.6457692
0.162767546,201.6457692
0.162829766,201
0.162891986,201
0.162954206,201
0.163016426,201
0.163078646,201
0.163140866,201
0.163203086,201
0.163265306,200.9340444
0.163327526,200.9340444
0.163389746,200.9340444
0.163451966,200.2224837
0.163514186,200.2224837
0.163576406,200.2224837
0.163638626,200.2224837
0.163700846,200
0.163763066,200
0.163825286,200
0.163887506,200
0.163949726,200
0.164011946,200
0.164074166,200
0.164136386,200
0.164198606,200
0.164260826,200
0.164323046,200
0.164385266,200
0.164447486,200
0.164509706,200
0.164571926,200
0.164634146,200
0.164696366,200
0.164758586,200
0.164820806,200
0.164883026,200
0.164945246,200
0.165007466,200
0.165069686,200
0.165131906,200
0.165194126,200
0.165256346,200
0.165318566,200
0.165380786,200
0.165443006,199.5110874
0.165505226,199.5110874
0.165567446,199.5110874
0.165629667,199.5110874
0.165691887,199.5110874
0.165754107,199.5110874
0.165816327,199.5110874
0.165878547,199.5110874
0.165940767,199.5110874
0.166002987,199.5110874
0.166065207,199
0.166127427,199
0.166189647,199
0.166251867,199
0.166314087,199
0.166376307,199
0.166438527,198.7998562
0.166500747,198.7998562
0.166562967,198.7998562
0.166625187,198.7998562
0.166687407,198.7998562
0.166749627,198.7998562
0.166811847,198.7998562
0.166874067,198.0887904
0.166936287,198.0887904
0.166998507,198.0887904
0.167060727,198.0887904
0.167122947,198
0.167185167,198
0.167247387,198
0.167309607,198
0.167371827,198
0.167434047,198
0.167496267,198
0.167558487,198
0.167620707,198
0.167682927,198
0.167745147,198
0.167807367,198
0.167869587,198
0.167931807,197.3778907
0.167994027,197.3778907
0.168056247,197.3778907
0.168118467,197.3778907
0.168180687,197
0.168242907,197
0.168305127,197
0.168367347,197
0.168429567,197
0.168491787,196.6671575
0.168554007,196.6671575
0.168616227,196.6671575
0.168678447,196.6671575
0.168740667,196.6671575
0.168802887,196.6671575
0.168865107,196.6671575
0.168927327,196.6671575
0.168989547,196
0.169051767,196
0.169113987,196
0.169176207,196
0.169238427,196
0.169300647,196
0.169362867,196
0.169425087,196
0.169487307,195.9565913
0.169549527,195.9565913
0.169611747,195.9565913
0.169673967,195.9565913
0.169736187,195.9565913
0.169798407,195.9565913
0.169860627,195.9565913
0.169922847,195.9565913
0.169985067,195.2461928
0.170047287,195.2461928
0.170109507,195.2461928
0.170171727,195.2461928
0.170233947,195.2461928
0.170296167,195.2461928
0.170358387,195
0.170420607,195
0.170482827,195
0.170545047,195
0.170607267,195
0.170669487,194.5359623
0.170731707,194.5359623
0.170793927,194
0.170856147,194
0.170918367,193.8259006
0.170980587,193.8259006
0.171042807,193.8259006
0.171105027,193.8259006
0.171167247,193.8259006
0.171229467,193.116008
0.171291687,193.116008
0.171353907,193.116008
0.171416127,193.116008
0.171478347,193.116008
0.171540567,193.116008
0.171602787,193.116008
0.171665007,193.116008
0.171727227,193.116008
0.171789447,193.116008
0.171851667,193.116008
0.171913888,193
0.171976108,193
0.172038328,192.4062851
0.172100548,192.4062851
0.172162768,192.4062851
0.172224988,192.4062851
0.172287208,192.4062851
0.172349428,192.4062851
0.172411648,192.4062851
0.172473868,192.4062851
0.172536088,192.4062851
0.172598308,192
0.172660528,192
0.172722748,192
0.172784968,192
0.172847188,191.6967326
0.172909408,191.6967326
0.172971628,191.6967326
0.173033848,191.6967326
0.173096068,191.6967326
0.173158288,191
0.173220508,191
0.173282728,191
0.173344948,191
0.173407168,191
0.173469388,190.9873508
0.173531608,190.9873508
0.173593828,190.9873508
0.173656048,190.9873508
0.173718268,190.2781405
0.173780488,190.2781405
0.173842708,190.2781405
0.173904928,190.2781405
0.173967148,190.2781405
0.174029368,190.2781405
0.174091588,190.2781405
0.174153808,190
0.174216028,190
0.174278248,190
0.174340468,190
0.174402688,190
0.174464908,190
0.174527128,190
0.174589348,190
0.174651568,190
0.174713788,190
0.174776008,190
0.174838228,190
0.174900448,189.569102
0.174962668,189.569102
0.175024888,189.569102
0.175087108,189.569102
0.175149328,189.569102
0.175211548,189.569102
0.175273768,189.569102
0.175335988,189.569102
0.175398208,189.569102
0.175460428,189.569102
0.175522648,189.569102
0.175584868,189.569102
0.175647088,189.569102
0.175709308,189
0.175771528,189
0.175833748,189
0.175895968,189
0.175958188,189
0.176020408,189
0.176082628,188.8602361
0.176144848,188.8602361
0.176207068,188.8602361
0.176269288,188.8602361
0.176331508,188.8602361
0.176393728,188.8602361
0.176455948,188.8602361
0.176518168,188.1515432
0.176580388,188.1515432
0.176642608,188.1515432
0.176704828,188.1515432
0.176767048,188.1515432
0.176829268,188.1515432
0.176891488,188.1515432
0.176953708,188.1515432
0.177015928,188
0.177078148,188
0.177140368,188
0.177202588,188
0.177264808,188
0.177327028,188
0.177389248,187.4430239
0.177451468,187.4430239
0.177513688,187.4430239
0.177575908,187
0.177638128,187
0.177700348,187
0.177762568,187
0.177824788,187
0.177887008,186.7346789
0.177949228,186.7346789
0.178011448,186.7346789
0.178073668,186.7346789
0.178135889,186.7346789
0.178198109,186.7346789
0.178260329,186.7346789
0.178322549,186.7346789
0.178384769,186.0265086
0.178446989,186.0265086
0.178509209,186.0265086
0.178571429,186.0265086
0.178633649,186.0265086
0.178695869,186
0.178758089,186
0.178820309,186
0.178882529,186
0.178944749,186
0.179006969,186
0.179069189,186
0.179131409,186
0.179193629,186
0.179255849,186
0.179318069,186
0.179380289,186
0.179442509,185.3185136
0.179504729,185.3185136
0.179566949,185.3185136
0.179629169,185.3185136
0.179691389,185.3185136
0.179753609,185.3185136
0.179815829,185
0.179878049,185
0.179940269,185
0.180002489,185
0.180064709,185
0.180126929,185
0.180189149,185
0.180251369,185
0.180313589,185
0.180375809,185
0.180438029,184.6106946
0.180500249,184.6106946
0.180562469,184.6106946
0.180624689,184.6106946
0.180686909,184.6106946
0.180749129,184
0.180811349,184
0.180873569,184
0.180935789,184
0.180998009,184
0.181060229,184
0.181122449,184
0.181184669,184
0.181246889,183.9030521
0.181309109,183.9030521
0.181371329,183.9030521
0.181433549,183.9030521
0.181495769,183.9030521
0.181557989,183.9030521
0.181620209,183.1955867
0.181682429,183.1955867
0.181744649,183.1955867
0.181806869,183
0.181869089,183
0.181931309,183
0.181993529,183
0.182055749,182.488299
0.182117969,182.488299
0.182180189,182.488299
0.182242409,182.488299
0.182304629,182.488299
0.182366849,182.488299
0.182429069,182.488299
0.182491289,182.488299
0.182553509,182
0.182615729,182
0.182677949,182
0.182740169,182
0.182802389,182
0.182864609,182
0.182926829,182
0.182989049,182
0.183051269,182
0.183113489,181.7811896
0.183175709,181.7811896
0.183237929,181.7811896
0.183300149,181.7811896
0.183362369,181.7811896
0.183424589,181.7811896
0.183486809,181.7811896
0.183549029,181.7811896
0.183611249,181.7811896
0.183673469,181.7811896
0.183735689,181.0742591
0.183797909,181.0742591
0.183860129,181.0742591
0.183922349,181.0742591
0.183984569,181.0742591
0.184046789,181.0742591
0.184109009,181.0742591
0.184171229,181.0742591
0.184233449,181.0742591
0.184295669,181
0.184357889,181
0.18442011,180.3675081
0.18448233,180.3675081
0.18454455,180.3675081
0.18460677,180.3675081
0.18466899,180.3675081
0.18473121,180.3675081
0.18479343,180.3675081
0.18485565,180
0.18491787,180
0.18498009,180
0.18504231,180
0.18510453,180
0.18516675,180
0.18522897,180
0.18529119,180
0.18535341,180
0.18541563,180
0.18547785,180
0.18554007,180
0.18560229,180
0.18566451,180
0.18572673,180
0.18578895,180
0.18585117,180
0.18591339,180
0.18597561,180
0.18603783,180
0.18610005,180
0.18616227,180
0.18622449,180
0.18628671,180
0.18634893,180
0.18641115,180
0.18647337,180
0.18653559,180
0.18659781,179.6609372
0.18666003,179.6609372
0.18672225,179.6609372
0.18678447,179.6609372
0.18684669,179.6609372
0.18690891,179
0.18697113,179
0.18703335,179
0.18709557,179
0.18715779,179
0.18722001,179
0.18728223,179
0.18734445,179
0.18740667,178.9545471
0.18746889,178.9545471
0.18753111,178.9545471
0.18759333,178.9545471
0.18765555,178.9545471
0.18771777,178.9545471
0.18777999,178.9545471
0.18784221,178.9545471
0.18790443,178.9545471
0.18796665,178.9545471
0.18802887,178.2483383
0.18809109,178.2483383
0.18815331,178.2483383
0.18821553,178.2483383
0.18827775,178.2483383
0.18833997,178.2483383
0.18840219,178.2483383
0.18846441,178.2483383
0.18852663,178.2483383
0.18858885,178.2483383
0.18865107,178.2483383
0.18871329,178
0.18877551,178
0.18883773,178
0.18889995,178
0.18896217,178
0.18902439,178
0.18908661,178
0.18914883,178
0.18921105,177.5423115
0.18927327,177.5423115
0.18933549,177.5423115
0.18939771,177.5423115
0.18945993,177.5423115
0.18952215,177.5423115
0.18958437,177
0.18964659,177
0.18970881,177
0.18977103,177
0.18983325,177
0.18989547,176.8364674
0.18995769,176.8364674
0.19001991,176.8364674
0.19008213,176.8364674
0.19014435,176.8364674
0.19020657,176.8364674
0.19026879,176.8364674
0.19033101,176.1308064
0.19039323,176.1308064
0.19045545,176.1308064
0.19051767,176.1308064
0.19057989,176.1308064
0.190642111,176.1308064
0.190704331,176.1308064
0.190766551,176
0.190828771,176
0.190890991,176
0.190953211,176
0.191015431,176
0.191077651,176
0.191139871,176
0.191202091,176
0.191264311,175.4253294
0.191326531,175.4253294
0.191388751,175.4253294
0.191450971,175.4253294
0.191513191,175.4253294
0.191575411,175.4253294
0.191637631,175
0.191699851,175
0.191762071,175
0.191824291,175
0.191886511,175
0.191948731,175
0.192010951,175
0.192073171,175
0.192135391,175
0.192197611,175
0.192259831,175
0.192322051,174.7200369
0.192384271,174.7200369
0.192446491,174.7200369
0.192508711,174.7200369
0.192570931,174.7200369
0.192633151,174.7200369
0.192695371,174.0149295
0.192757591,174.0149295
0.192819811,174.0149295
0.192882031,174.0149295
0.192944251,174.0149295
0.193006471,174.0149295
0.193068691,174.0149295
0.193130911,174
0.193193131,174
0.193255351,174
0.193317571,174
0.193379791,174
0.193442011,174
0.193504231,174
0.193566451,174
0.193628671,174
0.193690891,174
0.193753111,174
0.193815331,174
0.193877551,174
0.193939771,174
0.194001991,173.310008
0.194064211,173.310008
0.194126431,173.310008
0.194188651,173.310008
0.194250871,173.310008
0.194313091,173.310008
0.194375311,173.310008
0.194437531,173
0.194499751,173
0.194561971,173
0.194624191,173
0.194686411,172.605273
0.194748631,172.605273
0.194810851,172.605273
0.194873071,172.605273
0.194935291,172
0.194997511,172
0.195059731,172
0.195121951,172
0.195184171,172
0.195246391,172
0.195308611,171.9007251
0.195370831,171.9007251
0.195433051,171.9007251
0.195495271,171.9007251
0.195557491,171.9007251
0.195619711,171.9007251
0.195681931,171.9007251
0.195744151,171.9007251
0.195806371,171.9007251
0.195868591,171.9007251
0.195930811,171.9007251
0.195993031,171.9007251
0.196055251,171.9007251
0.196117471,171.1963651
0.196179691,171.1963651
0.196241911,171.1963651
0.196304131,171.1963651
0.196366351,171.1963651
0.196428571,171.1963651
0.196490791,171.1963651
0.196553011,171.1963651
0.196615231,171.1963651
0.196677451,171
0.196739671,171
0.196801891,171
0.196864111,171
0.196926332,171
0.196988552,170.4921935
0.197050772,170.4921935
0.197112992,170.4921935
0.197175212,170.4921935
0.197237432,170.4921935
0.197299652,170
0.197361872,170
0.197424092,170
0.197486312,170
0.197548532,170
0.197610752,170
0.197672972,170
0.197735192,170
0.197797412,170
0.197859632,170
0.197921852,170
0.197984072,170
0.198046292,170
0.198108512,170
0.198170732,170
0.198232952,170
0.198295172,170
0.198357392,170
0.198419612,170
0.198481832,170
0.198544052,170
0.198606272,170
0.198668492,170
0.198730712,170
0.198792932,170
0.198855152,170
0.198917372,170
0.198979592,170
0.199041812,170
0.199104032,170
0.199166252,170
0.199228472,169.7882111
0.199290692,169.7882111
0.199352912,169.7882111
0.199415132,169.7882111
0.199477352,169.7882111
0.199539572,169.7882111
0.199601792,169.7882111
0.199664012,169.7882111
0.199726232,169.7882111
0.199788452,169.7882111
0.199850672,169.0844186
0.199912892,169.0844186
0.199975112,169
0.200037332,169
0.200099552,169
0.200161772,169
0.200223992,168.3808165
0.200286212,168.3808165
0.200348432,168.3808165
0.200410652,168.3808165
0.200472872,168.3808165
0.200535092,168.3808165
0.200597312,168.3808165
0.200659532,168
0.200721752,168
0.200783972,168
0.200846192,168
0.200908412,168
0.200970632,168
0.201032852,168
0.201095072,168
0.201157292,168
0.201219512,167.6774057
0.201281732,167.6774057
0.201343952,167.6774057
0.201406172,167.6774057
0.201468392,167.6774057
0.201530612,167.6774057
0.201592832,167.6774057
0.201655052,167.6774057
0.201717272,167.6774057
0.201779492,167.6774057
0.201841712,167
0.201903932,167
0.201966152,167
0.202028372,167
0.202090592,167
0.202152812,167
0.202215032,166.9741869
0.202277252,166.9741869
0.202339472,166.9741869
0.202401692,166.9741869
0.202463912,166.9741869
0.202526132,166.9741869
0.202588352,166.9741869
0.202650572,166.9741869
0.202712792,166.9741869
0.202775012,166.2711606
0.202837232,166
0.202899452,166
0.202961672,166
0.203023892,166
0.203086112,166
0.203148333,166
0.203210553,165.5683277
0.203272773,165.5683277
0.203334993,165
0.203397213,165
0.203459433,165
0.203521653,165
0.203583873,165
0.203646093,165
0.203708313,165
0.203770533,165
0.203832753,165
0.203894973,165
0.203957193,165
0.204019413,165
0.204081633,165
0.204143853,165
0.204206073,164.8656889
0.204268293,164.8656889
0.204330513,164.8656889
0.204392733,164.8656889
0.204454953,164.8656889
0.204517173,164.8656889
0.204579393,164.8656889
0.204641613,164.8656889
0.204703833,164.8656889
0.204766053,164.1632448
0.204828273,164.1632448
0.204890493,164.1632448
0.204952713,164.1632448
0.205014933,164.1632448
0.205077153,164.1632448
0.205139373,164.1632448
0.205201593,164.1632448
0.205263813,164.1632448
0.205326033,164.1632448
0.205388253,164.1632448
0.205450473,164
0.205512693,164
0.205574913,164
0.205637133,163.4609962
0.205699353,163.4609962
0.205761573,163.4609962
0.205823793,163.4609962
0.205886013,163.4609962
0.205948233,163.4609962
0.206010453,163.4609962
0.206072673,163.4609962
0.206134893,163.4609962
0.206197113,163
0.206259333,163
0.206321553,163
0.206383773,163
0.206445993,163
0.206508213,163
0.206570433,163
0.206632653,163
0.206694873,162.7589438
0.206757093,162.7589438
0.206819313,162.7589438
0.206881533,162.7589438
0.206943753,162.7589438
0.207005973,162.0570884
0.207068193,162.0570884
0.207130413,162.0570884
0.207192633,162.0570884
0.207254853,162.0570884
0.207317073,162.0570884
0.207379293,162.0570884
0.207441513,162.0570884
0.207503733,162.0570884
0.207565953,162
0.207628173,162
0.207690393,162
0.207752613,162
0.207814833,162
0.207877053,162
0.207939273,161.3554306
0.208001493,161.3554306
0.208063713,161.3554306
0.208125933,161
0.208188153,161
0.208250373,160.6539714
0.208312593,160.6539714
0.208374813,160.6539714
0.208437033,160.6539714
0.208499253,160.6539714
0.208561473,160.6539714
0.208623693,160.6539714
0.208685913,160.6539714
0.208748133,160.6539714
0.208810353,160.6539714
0.208872573,160.6539714
0.208934793,160.6539714
0.208997013,160
0.209059233,160
0.209121453,160
0.209183673,160
0.209245893,160
0.209308113,160
0.209370333,160
0.209432554,160
0.209494774,160
0.209556994,160
0.209619214,160
0.209681434,160
0.209743654,160
0.209805874,160
0.209868094,160
0.209930314,160
0.209992534,160
0.210054754,160
0.210116974,160
0.210179194,160
0.210241414,160
0.210303634,160
0.210365854,160
0.210428074,160
0.210490294,160
0.210552514,160
0.210614734,160
0.210676954,160
0.210739174,160
0.210801394,160
0.210863614,160
0.210925834,160
0.210988054,159.9527113
0.211050274,159.9527113
0.211112494,159.9527113
0.211174714,159.9527113
0.211236934,159.9527113
0.211299154,159.9527113
0.211361374,159.9527113
0.211423594,159.9527113
0.211485814,159.9527113
0.211548034,159.9527113
0.211610254,159.9527113
0.211672474,159.2516512
0.211734694,159.2516512
0.211796914,159.2516512
0.211859134,159.2516512
0.211921354,159.2516512
0.211983574,159.2516512
0.212045794,159.2516512
0.212108014,159
0.212170234,159
0.212232454,159
0.212294674,159
0.212356894,159
0.212419114,159
0.212481334,159
0.212543554,158.5507918
0.212605774,158.5507918
0.212667994,158.5507918
0.212730214,158.5507918
0.212792434,158.5507918
0.212854654,158.5507918
0.212916874,158
0.212979094,158
0.213041314,158
0.213103534,158
0.213165754,158
0.213227974,157.850134
0.213290194,157.850134
0.213352414,157.850134
0.213414634,157.1496784
0.213476854,157.1496784
0.213539074,157.1496784
0.213601294,157.1496784
0.213663514,157.1496784
0.213725734,157.1496784
0.213787954,157.1496784
0.213850174,157.1496784
0.213912394,157.1496784
0.213974614,157.1496784
0.214036834,157
0.214099054,157
0.214161274,157
0.214223494,157
0.214285714,157
0.214347934,157
0.214410154,157
0.214472374,157
0.214534594,157
0.214596814,157
0.214659034,157
0.214721254,157
0.214783474,156.4494258
0.214845694,156.4494258
0.214907914,156.4494258
0.214970134,156.4494258
0.215032354,156.4494258
0.215094574,156.4494258
0.215156794,156.4494258
0.215219014,156.4494258
0.215281234,156.4494258
0.215343454,156.4494258
0.215405674,156.4494258
0.215467894,156.4494258
0.215530114,156.4494258
0.215592334,156.4494258
0.215654555,156.4494258
0.215716775,156.4494258
0.215778995,156.4494258
0.215841215,156
0.215903435,156
0.215965655,156
0.216027875,156
0.216090095,156
0.216152315,155.7493771
0.216214535,155.7493771
0.216276755,155.7493771
0.216338975,155.7493771
0.216401195,155.7493771
0.216463415,155.7493771
0.216525635,155.7493771
0.216587855,155.0495331
0.216650075,155.0495331
0.216712295,155.0495331
0.216774515,155.0495331
0.216836735,155.0495331
0.216898955,155.0495331
0.216961175,155.0495331
0.217023395,155
0.217085615,155
0.217147835,155
0.217210055,155
0.217272275,155
0.217334495,155
0.217396715,155
0.217458935,155
0.217521155,155
0.217583375,155
0.217645595,155
0.217707815,155
0.217770035,155
0.217832255,155
0.217894475,155
0.217956695,155
0.218018915,155
0.218081135,155
0.218143355,154.3498945
0.218205575,154.3498945
0.218267795,154.3498945
0.218330015,154.3498945
0.218392235,154.3498945
0.218454455,154.3498945
0.218516675,154.3498945
0.218578895,154
0.218641115,154
0.218703335,154
0.218765555,154
0.218827775,154
0.218889995,153.6504622
0.218952215,153.6504622
0.219014435,153.6504622
0.219076655,153.6504622
0.219138875,153.6504622
0.219201095,153.6504622
0.219263315,153.6504622
0.219325535,153.6504622
0.219387755,153
0.219449975,153
0.219512195,153
0.219574415,153
0.219636635,153
0.219698855,153
0.219761075,153
0.219823295,153
0.219885515,153
0.219947735,153
0.220009955,153
0.220072175,153
0.220134395,153
0.220196615,152.9512369
0.220258835,152.9512369
0.220321055,152.9512369
0.220383275,152.9512369
0.220445495,152.9512369
0.220507715,152.9512369
0.220569935,152.9512369
0.220632155,152.9512369
0.220694375,152.9512369
0.220756595,152.9512369
0.220818815,152.2522196
0.220881035,152.2522196
0.220943255,152.2522196
0.221005475,152.2522196
0.221067695,152.2522196
0.221129915,152.2522196
0.221192135,152.2522196
0.221254355,152.2522196
0.221316575,152.2522196
0.221378795,152.2522196
0.221441015,152.2522196
0.221503235,152
0.221565455,152
0.221627675,152
0.221689895,152
0.221752115,151.5534109
0.221814335,151.5534109
0.221876556,151.5534109
0.221938776,151.5534109
0.222000996,151.5534109
0.222063216,151.5534109
0.222125436,151.5534109
0.222187656,151.5534109
0.222249876,151
0.222312096,151
0.222374316,151
0.222436536,151
0.222498756,151
0.222560976,151
0.222623196,151
0.222685416,151
0.222747636,151
0.222809856,151
0.222872076,150.8548119
0.222934296,150.8548119
0.222996516,150.8548119
0.223058736,150.8548119
0.223120956,150.8548119
0.223183176,150.8548119
0.223245396,150.1564232
0.223307616,150.1564232
0.223369836,150.1564232
0.223432056,150.1564232
0.223494276,150.1564232
0.223556496,150.1564232
0.223618716,150.1564232
0.223680936,150.1564232
0.223743156,150.1564232
0.223805376,150.1564232
0.223867596,150.1564232
0.223929816,150.1564232
0.223992036,150.1564232
0.224054256,150.1564232
0.224116476,150.1564232
0.224178696,150.1564232
0.224240916,150.1564232
0.224303136,150.1564232
0.224365356,150.1564232
0.224427576,150.1564232
0.224489796,150
0.224552016,150
0.224614236,150
0.224676456,150
0.224738676,150
0.224800896,150
0.224863116,150
0.224925336,150
0.224987556,150
0.225049776,150
0.225111996,150
0.225174216,150
0.225236436,150
0.225298656,150
0.225360876,150
0.225423096,150
0.225485316,150
0.225547536,150
0.225609756,150
0.225671976,150
0.225734196,150
0.225796416,150
0.225858636,150
0.225920856,150
0.225983076,150
0.226045296,150
0.226107516,150
0.226169736,150
0.226231956,150
0.226294176,150
0.226356396,150
0.226418616,150
0.226480836,150
0.226543056,149.4582459
0.226605276,149.4582459
0.226667496,149.4582459
0.226729716,149.4582459
0.226791936,149.4582459
0.226854156,149.4582459
0.226916376,149
0.226978596,149
0.227040816,149
0.227103036,149
0.227165256,149
0.227227476,149
0.227289696,149
0.227351916,149
0.227414136,149
0.227476356,149
0.227538576,149
0.227600796,149
0.227663016,149
0.227725236,149
0.227787456,149
0.227849676,149
0.227911896,149
0.227974116,148.7602806
0.228036336,148.7602806
0.228098556,148.7602806
0.228160777,148.7602806
0.228222997,148.7602806
0.228285217,148.7602806
0.228347437,148.7602806
0.228409657,148.7602806
0.228471877,148.0625283
0.228534097,148.0625283
0.228596317,148.0625283
0.228658537,148.0625283
0.228720757,148.0625283
0.228782977,148
0.228845197,148
0.228907417,148
0.228969637,148
0.229031857,148
0.229094077,148
0.229156297,148
0.229218517,148
0.229280737,147.3649899
0.229342957,147.3649899
0.229405177,147.3649899
0.229467397,147.3649899
0.229529617,147.3649899
0.229591837,147.3649899
0.229654057,147.3649899
0.229716277,147.3649899
0.229778497,147.3649899
0.229840717,147.3649899
0.229902937,147
0.229965157,147
0.230027377,147
0.230089597,147
0.230151817,147
0.230214037,147
0.230276257,147
0.230338477,147
0.230400697,147
0.230462917,147
0.230525137,146.6676663
0.230587357,146.6676663
